movieId,title,avgVote,releaseYear,genres,plot
1571,Live Free or Die Hard,6.300000,2007,Action:Thriller,"As a cyber-terrorist group launches a massive attack on the United States' computer infrastructure, a seasoned cop must team up with a young hacker to stop the impending chaos and save the nation from disaster."
1572,Die Hard: With a Vengeance,6.500000,1995,Action:Thriller,"In a high-stakes race against time, a reckless New York City cop must partner with a reluctant civilian to outsmart a vengeful terrorist threatening to unleash chaos across the city."
1573,Die Hard 2,6.300000,1990,Action:Thriller,"In a relentless race against time, a resourceful police officer battles mercenaries and a snowstorm to thwart a deadly takeover of an airport and save hostages during the holiday season."
1574,Chicago,6.100000,2002,Action:Comedy:Crime:Drama:Music,"In a dazzling cityscape of 1920s Chicago, a housewife-turned-singer navigates the cutthroat world of fame and crime as she fights for freedom and justice amid a sensational murder trial, blending humor and drama with toe-tapping musical numbers."
1576,Resident Evil,6.300000,2002,Action:Horror:Science Fiction,"In a secret underground facility, a group of survivors must fight their way through hordes of mutated creatures and combat a deadly virus unleashed by a nefarious corporation."
1577,Resident Evil: Apocalypse,6.200000,2004,Action:Horror:Science Fiction,"In a post-apocalyptic world ravaged by a deadly virus, a group of survivors must battle mutated creatures and unravel a sinister conspiracy to escape the city before it's completely overrun."
1578,Raging Bull,7.500000,1980,Drama:Sports Film,"A troubled boxer battles his inner demons and personal struggles in and out of the ring, seeking redemption and glory in a world that often turns against him."
1579,Apocalypto,6.900000,2006,Action,"In the midst of a crumbling Mesoamerican civilization, a skilled hunter must evade brutal captors and navigate treacherous jungles to save his family and find a way back to freedom."
1580,Rope,7.500000,1948,Crime:Drama:Mystery:Suspense:Thriller,"In a chilling experiment in morality, two college students commit a murder and then host a dinner party, challenging their guests to discover their dark secret while the tension heightens in this suspenseful thriller."
1581,The Holiday,6.400000,2006,Comedy:Romance,"Two women, seeking an escape from their complicated love lives, swap homes for the holidays and unexpectedly find romance and friendship in their new surroundings."
1584,School of Rock,6.200000,2003,Comedy:Music,"A down-and-out musician poses as a substitute teacher at a prestigious prep school, igniting a passion for rock music in his students and leading them to compete in a battle of the bands."
1585,It's a Wonderful Life,7.200000,1946,Drama:Fantasy:Family,"In a heartwarming tale of redemption and hope, a disheartened man discovers the profound impact of his life on those around him when he is shown what the world would be like without him."
1586,Secret Window,6.400000,2004,Mystery:Thriller,"A troubled writer finds himself drawn into a sinister game of cat and mouse when a mysterious stranger claims he plagiarized his work, forcing him to confront his own demons and unravel the secrets of his past."
1587,What's Eating Gilbert Grape,7.100000,1993,Comedy:Drama:Romance:Indie,"In a small town, a young man grapples with the challenges of caring for his disabled brother and an eccentric family while navigating his own romantic aspirations and the bittersweet struggles of life."
1588,Bring It On,5.500000,2000,Comedy:Family,"In the competitive world of high school cheerleading, a spirited squad must overcome rivalries and personal challenges to prove that teamwork and friendship are the true keys to success."
1592,Primal Fear,7.400000,1996,Crime:Drama:Mystery:Thriller,"In a gripping courtroom drama, a high-profile defense attorney becomes ensnared in a web of deception as he battles to prove the innocence of a troubled altar boy accused of murdering a beloved priest."
1593,Night at the Museum,5.800000,2006,Action:Adventure:Comedy:Fantasy:Family,"When a night guard at a museum discovers that the exhibits come to life after dark, he must navigate a series of hilarious and adventurous encounters to save the day and restore order before morning comes."
1594,A Shot in the Dark,7.000000,1964,Comedy:Crime,"In a chaotic blend of mischief and misunderstandings, a bumbling detective inadvertently becomes embroiled in a high-stakes crime, leading to a series of hilarious events that test his cunning and resolve."
1597,Meet the Parents,6.400000,2000,Comedy:Romance,A hapless man navigates a series of comedic misadventures while trying to impress his girlfriend's overprotective father during a fateful weekend visit.
1598,Cape Fear,6.300000,1991,Crime:Thriller,"After a convicted felon seeks revenge on the lawyer who failed to keep him out of prison, a tense cat-and-mouse game ensues, endangering the lives of the lawyer's family and testing the limits of justice and morality."
1599,I Heart Huckabees,6.200000,2004,Comedy:Romance:Indie,"In a whimsical exploration of existence, a man navigates a series of absurd encounters and philosophical revelations while pursuing love amidst the chaos of a competitive corporate world."
1600,The Double Life of Veronique,7.800000,1991,Drama:Thriller:Indie:Foreign,"In a haunting exploration of identity and connection, a mysterious woman in Poland and her doppelgänger in France navigate their intertwined destinies, uncovering a spiritual bond that transcends time and borders."
1607,A Bronx Tale,7.100000,1993,Crime:Drama,"In 1960s New York, a young boy navigates the treacherous world of organized crime while learning valuable life lessons from both his loving father and a charismatic mobster, ultimately facing the choice between loyalty and morality."
1613,The 51st State,6.800000,2001,Action:Comedy,"In this action-comedy, a British master chemist teams up with a disgraced American accomplice to concoct a potent new drug in the vibrant streets of Liverpool, leading to a series of outrageous misadventures and comedic chaos."
1619,The Way of the Gun,6.800000,2000,Action:Adventure:Comedy:Thriller,"Two seasoned criminals find themselves entangled in a high-stakes kidnapping scheme that spirals into a chaotic series of confrontations, forcing them to navigate unexpected alliances and moral dilemmas in a brutal world of crime."
1620,Hitman,6.000000,2007,Action:Crime:Drama:Thriller,"In a high-stakes world where betrayal lurks at every corner, a skilled assassin must confront his tumultuous past and navigate a deadly web of crime and deception while grappling with the moral consequences of his violent lifestyle."
1621,Trading Places,6.800000,1983,Comedy:Drama,"In a twist of fate, a privileged broker and a streetwise con artist find their lives hilariously intertwined when they are forced to swap roles as part of a bet between two wealthy investors, leading to unexpected lessons in class and morality."
1623,Brubaker,6.800000,1980,Crime:Drama,"A determined prison warden goes undercover to expose the corruption and mistreatment within the penal system, risking his own safety to fight for justice and reform."
1624,Liar Liar,6.000000,1997,Comedy,"A fast-talking lawyer finds his world turned upside down when a birthday wish from his son forces him to tell the truth for 24 hours, leading to hilarious and unexpected consequences in both his personal and professional life."
1626,My Life to Live,7.600000,1962,Drama,"In a poignant exploration of existence, a young woman navigates the trials of love and loss in 1960s Paris, ultimately confronting her own identity and the choices that define her life."
1628,Jules and Jim,7.800000,1963,Drama:Romance:Foreign,"In 1920s France, a deep, complicated love triangle unfolds between two friends and a free-spirited woman, exploring themes of friendship, loyalty, and the complexities of romantic passion amidst the turbulence of their shared lives."
1630,The People vs. Larry Flynt,6.200000,1996,Drama,"In a gripping courtroom drama, an eccentric adult magazine publisher battles against obscenity charges and societal norms, ultimately fighting for freedom of expression and the right to live life on his own terms."
1632,Mississippi Burning,7.800000,1988,Crime:Drama:Thriller,"In the racially charged atmosphere of 1960s Mississippi, two FBI agents investigate the disappearance of civil rights activists, uncovering a web of conspiracy and violence that tests their beliefs and resolve."
1633,Fried Green Tomatoes,7.000000,1991,Comedy:Drama,"In a small Southern town, a woman discovers an unlikely friendship and life lessons through the heartwarming stories of two vibrant women who run a local diner, exploring themes of love, loss, and the strength of female bonds."
1634,Free Willy,5.200000,1993,Adventure,"In a heartwarming adventure, a young boy befriends a captive orca whale and embarks on a daring mission to free it back into the wild, discovering the true meaning of friendship and freedom along the way."
1635,The Island,6.400000,2005,Action:Adventure:Science Fiction:Thriller,"In a dystopian future, two clones escape from a high-tech facility where they were bred for organ harvesting, embarking on a thrilling journey to uncover the truth about their existence and reclaim their freedom."
1636,Bedazzled,5.400000,2000,Comedy:Fantasy:Romance,"A hapless man makes a deal with the devil to gain seven wishes, leading to a series of comedic and romantic misadventures as he learns that getting what he wants isn't always what he needs."
1637,Speed,6.300000,1994,Action:Adventure:Crime:Thriller,"A police officer must prevent a bomb from exploding on a city bus by keeping its speed above 50 miles per hour, leading to a high-octane race against time and a criminal mastermind."
1639,Speed 2: Cruise Control,4.800000,1997,Action:Adventure:Disaster:Thriller,"A pair of determined lovers find themselves aboard a luxury cruise ship that has been commandeered by a vengeful computer hacker, forcing them to race against time to thwart a disaster on the high seas."
1640,Crash,6.900000,2004,Drama,"In a richly interwoven narrative, diverse lives intersect in a racially charged Los Angeles, revealing the profound ways prejudice and compassion can shape human connections."
1641,Forces of Nature,6.500000,1999,Comedy:Romance,"When a charming but hapless man gets sidetracked by a quirky woman during a chaotic trip to his wedding, unexpected adventures lead them both to discover the true meaning of love."
1642,The Net,6.200000,1995,Action:Crime:Drama:Mystery:Thriller,"A computer analyst finds herself entangled in a web of conspiracy and danger when her identity is stolen, forcing her to navigate a shadowy world of criminals to uncover the truth and reclaim her life."
1643,Last Tango in Paris,7.300000,1972,Drama:Romance,"In a provocative exploration of grief and desire, a middle-aged American expatriate engages in a passionate but tumultuous affair with a young Parisian woman, revealing the complexities of love and vulnerability against the backdrop of a city steeped in longing."
1644,The Vanishing,5.700000,1993,Drama:Mystery:Thriller,"In a tense and emotional investigation, a man becomes obsessed with uncovering the truth behind his girlfriend's mysterious disappearance, leading him down a dark path filled with secrets and unexpected revelations."
1645,A Time to Kill,6.700000,1996,Crime:Drama:Suspense,"In a racially charged courtroom drama, a young attorney must defend a black man accused of murdering the men who violently attacked his daughter, forcing a community to confront deep-seated prejudices and the quest for justice."
1646,Freedom Writers,7.100000,2007,Drama,"In a troubled inner-city high school, an optimistic teacher inspires her at-risk students to find their voices and write their own stories, transforming their lives through the power of education and understanding."
1647,The Recruit,5.700000,2003,Action:Crime:Drama:Thriller,"A promising young college grad is thrust into the high-stakes world of espionage as he navigates intense training, deception, and danger while uncovering a conspiracy that could compromise national security."
1648,Bill & Ted's Excellent Adventure,6.600000,1989,Adventure:Comedy:Fantasy:Science Fiction:Family,"Two slackers embark on a time-traveling quest to gather historical figures for their high school presentation, discovering the true meaning of friendship and the importance of responsibility along the way."
1649,Bill & Ted's Bogus Journey,6.000000,1991,Adventure:Comedy:Fantasy:Science Fiction:Family,"After being killed by sinister robotic versions of themselves, two bumbling friends embark on a hilarious and outrageous journey through the afterlife to return to the living and save their band from an evil villain."
1653,The Motorcycle Diaries,6.900000,2004,Drama,"A young Ernesto Guevara embarks on a transformative journey across South America on a motorcycle, encountering the harsh realities of life that ignite his passion for social justice and revolution."
1654,The Dirty Dozen,7.600000,1967,Action:Adventure:War,"In a daring World War II mission, a group of twelve convicted soldiers is assembled to infiltrate a heavily fortified German chateau, where they must execute a bold assassination to turn the tide of the war."
1656,The Legend of Zorro,5.900000,2005,Action:Adventure:Drama:Western,"In a thrilling mix of action and adventure, a masked hero returns to defend his homeland from corrupt officials while rekindling a romance with his spirited wife, all set against the backdrop of the wild frontier."
1665,Last Days,4.600000,2005,Drama:Indie,"In a haunting reflection of a musician's final moments, a troubled artist grapples with existential despair and the weight of fame as he spirals through a surreal and melancholic journey towards his inevitable end."
1666,The Bridge,6.500000,2006,Documentary,"In this thought-provoking documentary, the haunting exploration of individuals confronting their inner demons is revealed through the lens of a bridge that has become a tragic site of despair and reflection."
1667,March of the Penguins,6.000000,2005,Documentary:Family,"In this heartwarming documentary, a group of emperor penguins braves the harsh Antarctic winter to undertake a perilous journey to their breeding grounds, showcasing the resilience and dedication of these remarkable creatures."
1669,The Hunt for Red October,6.900000,1990,Action:Adventure:Thriller,"In a tense game of cat and mouse during the Cold War, a renegade Soviet submarine captain seeks asylum in the United States, prompting both sides to race against time to uncover his true intentions before disaster strikes."
1677,Ray,6.900000,2004,Drama,"The film chronicles the tumultuous life and groundbreaking career of a legendary musician as he navigates the challenges of fame, addiction, and personal loss while striving to find his true voice in the world of music."
1678,Godzilla,6.900000,1954,Horror:Science Fiction,"A monstrous creature emerges from the depths of the ocean, wreaking havoc on Tokyo while humanity grapples with the terror of its own creation."
1683,The Reaping,5.800000,2007,Horror,A disillusioned forensic expert investigating a series of mysterious plagues in a small town uncovers terrifying truths that challenge her understanding of science and the supernatural.
1685,Beneath the Planet of the Apes,6.500000,1970,Adventure:Mystery:Science Fiction,"In a post-apocalyptic world where intelligent apes dominate, a daring astronaut uncovers a hidden society beneath the surface, confronting the dark secrets of humanity's past while battling for survival."
1687,Escape from the Planet of the Apes,6.700000,1971,Action:Science Fiction,"In a daring escape, two intelligent apes from a dystopian future arrive on 20th-century Earth, only to face a society that fears their rise as they struggle to survive against looming threats from humans and their own kind."
1688,Conquest of the Planet of the Apes,6.500000,1972,Action:Science Fiction,"In a dystopian future where intelligent apes are enslaved by humanity, a revolutionary leader rallies them to rise against their oppressors and reclaim their freedom."
1690,Hostel,5.800000,2005,Horror,A group of young travelers find their dream vacation in Eastern Europe turning into a nightmare when they become unwilling participants in a sinister underground game of torture and survival.
1691,Hostel: Part II,6.000000,2007,Horror,"In this horrific sequel, a group of American art students traveling in Europe unwittingly become the latest victims of a sinister underground business that preys on tourists, leading to a terrifying struggle for survival."
1694,Re-Animator,7.100000,1985,Comedy:Horror:Science Fiction,"A deranged medical student uncovers a bizarre reagent that brings the dead back to life, unleashing a chaotic series of hilariously gruesome events that blur the line between horror and comedy."
1696,The Devil's Rejects,6.500000,2005,Horror,"In a chilling tale of survival and revenge, a family of sadistic killers embarks on a violent spree to evade the law, leaving a trail of terror in their wake."
1697,Grave Decisions,8.400000,2006,Comedy:Drama,"In a small town, a quirky funeral director teams up with a group of misfits to create unconventional, heartfelt send-offs that help the grieving heal while rediscovering their own zest for life."
1700,Misery,7.300000,1990,Thriller,"After a famous author is rescued from a snowstorm by his obsessed fan, he soon realizes her admiration has turned into a dangerous captivity, pushing him to devise a desperate plan for survival."
1701,Con Air,6.300000,1997,Action:Crime:Thriller,"A former convict finds himself on a hijacked prison transport plane filled with dangerous criminals, where he must use his wits and bravery to save the day and prove his innocence."
1705,Battle for the Planet of the Apes,5.900000,1973,Action:Science Fiction,"In a post-apocalyptic future, intelligent apes must defend their fragile society from both human remnants and internal factions vying for power, leading to a climactic struggle that could determine the fate of their planet."
1710,Copycat,6.800000,1995,Drama:Thriller,"A determined detective teams up with an agoraphobic psychologist to stop a serial killer who is mimicking infamous murderers, leading them into a harrowing game of cat and mouse."
1712,Giant,7.000000,1956,Action:Drama:Western,"In a sprawling Texas ranch, a wealthy family grapples with personal ambitions and rivalries as they confront the changing landscape of their lives and the harsh realities of the American West."
1714,Fahrenheit 451,6.700000,1966,Science Fiction,"In a dystopian future where books are banned and ""firemen"" burn any that are found, a disillusioned fireman begins to question his role in society and seeks to reclaim the lost world of literature and free thought."
1715,The Cider House Rules,7.000000,1999,Drama:Romance,"In a small Maine orchard during the 1940s, a compassionate young man grapples with his unconventional upbringing under a physician in a rural orphanage, discovering love and moral dilemmas as he navigates his place in a world he yearns to change."
1716,The Last Metro,7.800000,1980,Drama:Romance:War:Indie,"During the turmoil of World War II in occupied France, a theater owner and her husband navigate the challenges of love, art, and survival while hiding from the authorities in the depths of the Paris Metro."
1717,All the King's Men,5.400000,2006,Drama:Thriller,"In a politically charged atmosphere, a ruthless and ambitious politician rises to power by manipulating the system, only to confront the moral dilemmas and personal sacrifices that come with his pursuit of success."
1721,All the Way Boys,6.900000,1972,Action:Adventure:Comedy,"Two bumbling brothers embark on a wild adventure filled with mischief and mayhem as they attempt to strike it rich in the jungles of South America, encountering eccentric locals and unwittingly thwarting a villainous plot along the way."
1722,Captain Corelli's Mandolin,6.100000,2001,Drama:History:Romance,"During the upheaval of World War II, a passionate love story unfolds between a local Greek woman and an Italian officer, exploring the complexities of war, loyalty, and the healing power of music."
1724,The Incredible Hulk,6.000000,2008,Action,"After a scientist is exposed to gamma radiation, he transforms into a colossal green behemoth whenever he experiences anger, leading him on a relentless quest to control his rage while evading military forces intent on capturing him."
1725,West Side Story,6.400000,1961,Musical,"In a vibrant clash of cultures and love amidst the streets of 1960s New York City, two star-crossed lovers from rival gangs navigate their passionate romance while facing the harsh realities of racial tensions and societal expectations."
1726,Iron Man,7.000000,2008,Action:Adventure:Science Fiction,"After being captured by terrorists, a billionaire industrialist builds a powerful suit of armor to escape and ultimately becomes a superhero committed to protecting the world from formidable threats."
1727,Bird on a Wire,5.500000,1990,Action:Adventure:Comedy:Romance,A former witness under the witness protection program must evade relentless assassins while rekindling a romance with the charming FBI agent who once saved him.
1729,The Forbidden Kingdom,6.200000,2008,Action:Adventure:Fantasy:Science Fiction,"A teenage boy is transported to ancient China, where he teams up with legendary warriors to retrieve a mystical weapon and fulfill his destiny in a battle against an evil warlord."
1730,Inland Empire,7.400000,2006,Drama:Mystery:Thriller:Indie,"In a surreal and fragmented journey through the dark corners of Hollywood, an actress grapples with her identity and reality as she becomes entangled in a web of intrigue, desire, and despair."
1734,The Mummy Returns,5.700000,2001,Action:Adventure:Drama:Fantasy:Horror:Thriller,"In a race against time, an ancient curse is unleashed when a fearless adventurer and his team confront a resurrected mummy, battling supernatural forces to protect their loved ones and save the world from chaos."
1735,The Mummy: Tomb of the Dragon Emperor,5.200000,2008,Action:Adventure:Fantasy:Thriller,"An ancient evil is awakened in the snowy mountains of China, forcing a fearless archaeologist and his family to battle a resurrected dragon emperor and his supernatural army to prevent global chaos."
1738,Next,6.000000,2007,Action:Science Fiction:Thriller,"A man with the ability to see into the future must navigate a dangerous game of cat and mouse with federal agents and a terrorist group planning a catastrophic event, all while trying to save the woman he loves."
1770,Michael Collins,6.800000,1996,Drama:Thriller,"In a gripping tale of betrayal and political strife, a revolutionary leader navigates the perilous landscape of Ireland's fight for independence while grappling with his own complex relationships and the shadows of sacrifice."
1771,Captain America: The First Avenger,6.300000,2011,Action:Adventure:Science Fiction,"In the midst of World War II, a scrawny young man transforms into the super-soldier Captain America, embarking on a daring quest to thwart a powerful Nazi organization and protect his country while discovering his true potential."
1776,Jesus Camp,6.400000,2006,Documentary:Indie,"In a powerful exploration of faith and fanaticism, a group of children at a radical evangelical camp grapple with their beliefs under the influence of passionate leaders, revealing the intense pressures and fervent dedication surrounding their religious upbringing."
1777,Fahrenheit 9/11,6.300000,2004,Documentary,"Exploring the events surrounding the September 11 attacks and the subsequent U.S. military actions, the film critically examines the political landscape and the impact of fear and propaganda on American society."
1779,Roger & Me,7.200000,1989,Documentary:History,"In this poignant documentary, a filmmaker explores the devastating impact of a General Motors plant closure on his hometown of Flint, Michigan, weaving personal narratives with historical analysis to uncover the broader social and economic consequences."
1781,An Inconvenient Truth,5.800000,2006,Documentary,"In a compelling examination of environmental crisis, a former Vice President presents alarming evidence of climate change and its potential catastrophic effects on the planet, urging viewers to take immediate action to preserve the future."
1786,Au Revoir Les Enfants,7.400000,1987,Drama:War,"In a French boarding school during World War II, a young boy forms a poignant friendship with a new classmate, only to uncover a harrowing secret that tests their loyalty and innocence amidst the horrors of the war."
1788,Footloose,5.500000,1984,Drama:Music:Romance:Family,"In a small town where dancing is banned, a spirited teenager challenges the rigid norms to bring joy and freedom to his peers, igniting a transformative movement through music and romance."
1791,The Piano Teacher,6.900000,2001,Drama:Romance,"A repressed piano teacher embarks on a tumultuous relationship with her seductive young student, leading them both into a dark exploration of desire and emotional turmoil."
1792,Stuck on You,4.900000,2003,Comedy,"In this quirky comedy, an inseparable pair of conjoined twins must navigate the challenges of love and ambition while trying to find their own identities in a world that wants to keep them together."
1807,Elephant,7.300000,2003,Crime:Drama,"In a harrowing exploration of teenage turmoil, a group of high school students' lives intertwine during a tragic day that spirals into an act of violence, forcing them to confront the complexities of their actions and the consequences that follow."
1809,The Rules of Attraction,7.400000,2002,Comedy:Drama:Indie,"In a world of college campuses and chaotic relationships, a group of emotionally troubled students navigates the complexities of love, addiction, and self-discovery, highlighting the bittersweet irony of youthful desires and disappointments."
1813,The Devil's Advocate,6.800000,1997,Drama:Horror:Mystery:Thriller,"A talented young lawyer finds himself entangled in a high-stakes legal battle that unveils the dark side of ambition and morality, leading him to confront the malevolent forces manipulating his life from the shadows."
1817,Phone Booth,6.300000,2002,Drama:Thriller,"A fast-talking publicist becomes ensnared in a deadly game of cat and mouse when a mysterious sniper holds him hostage in a phone booth, forcing him to confront his past choices and fight for his life."
1819,"You, Me and Dupree",5.400000,2006,Comedy:Romance,"When a laid-back best man moves in with his newlywed friends, his carefree antics threaten to unravel their marriage, forcing them to confront the challenges of love and friendship."
1824,50 First Dates,6.400000,2004,Comedy:Romance,"In a charming romantic comedy, a man falls in love with a woman who suffers from short-term memory loss, forcing him to come up with creative ways to win her heart anew each day."
1825,Over the Top,6.300000,1987,Action:Drama:Sport,A struggling truck driver enters the high-stakes world of arm wrestling to reconnect with his estranged son and reclaim their fractured bond while facing off against fierce competitors.
1826,Russian Dolls,6.300000,2005,Comedy:Drama:Romance:Indie,"In this charming indie film, a group of friends navigates the complexities of love and relationships in modern-day Paris, finding laughter and heartache intertwined as they search for their true identities."
1830,Lord of War,6.700000,2005,Crime:Drama:Thriller,"In a gripping tale of moral ambiguity, an arms dealer navigates the treacherous landscape of international warfare and corruption, grappling with his conscience as he profits from the very conflict that devastates lives."
1832,Dogma,6.700000,1999,Adventure:Comedy:Fantasy,"In a quest to prevent a cosmic crisis, two fallen angels embark on a humorous adventure across modern-day America, challenging faith and the nature of belief in a world where divine and earthly collide."
1833,Rent,6.500000,2005,Comedy:Drama:Romance,"In a vibrant New York City, a group of passionate young artists navigate love, friendship, and the harsh realities of life while struggling to follow their dreams in a world that often feels unforgiving."
1844,Entrapment,5.900000,1999,Action:Crime:Thriller:Romance,"In a high-stakes game of deception, a cunning insurance investigator and a master thief plot an elaborate heist that intertwines their fates, testing both their skills and burgeoning romance amidst a backdrop of tension and betrayal."
1845,2 Days In Paris,6.900000,2007,Comedy:Romance:Indie,"After a whirlwind trip, a weary couple navigates the ups and downs of their relationship in the enchanting yet chaotic streets of Paris, blending humor and heartfelt moments over two unforgettable days."
1850,Man on the Moon,6.500000,1999,Comedy:Drama:Romance,"A struggling comedian reflects on his tumultuous life and career as he navigates the ups and downs of love and fame, ultimately discovering the power of laughter and the importance of personal connections."
1852,World Trade Center,5.900000,2006,Drama:History:Thriller,"In the aftermath of the September 11 attacks, two Port Authority police officers find themselves trapped beneath the rubble of the World Trade Center and must fight for survival while their families grapple with hope and despair."
1857,Transformers: The Movie,6.900000,1986,Animation,"In a war-torn future, heroic Autobots battle their malevolent counterparts, the Decepticons, as they strive to protect their home planet from a colossal threat while discovering the true power of friendship and sacrifice."
1858,Transformers,6.600000,2007,Action:Adventure:Science Fiction,"In a battle between alien robots capable of transforming into vehicles, a group of humans becomes the key to saving Earth from annihilation while uncovering their own extraordinary destinies."
1865,Pirates of the Caribbean: On Stranger Tides,6.300000,2011,Action:Adventure:Fantasy,"In a thrilling quest for the legendary Fountain of Youth, a cunning pirate captain must navigate treacherous waters, confront rival foes, and unravel dark secrets, all while battling mythical creatures and the relentless pursuit of his own destiny."
1870,Fantomas Strikes Back,7.300000,1965,Adventure:Comedy:Crime:Fantasy,"In a whimsical blend of adventure and comedy, a clever criminal mastermind returns to wreak havoc on a city filled with bumbling detectives, leading to a series of outrageous capers that blur the lines between reality and fantasy."
1871,Fantomas,7.600000,1964,Adventure:Comedy:Crime:Fantasy,"A cunning master of disguise wreaks havoc through a series of elaborate heists, forcing a bumbling detective and his comical sidekick to unravel the mystery behind the enigmatic criminal while navigating a fantastical world filled with whimsical escapades."
1875,Fantomas Against Scotland Yard,7.500000,1967,Adventure:Comedy:Crime:Fantasy,"In a thrilling blend of adventure and comedy, a clever master criminal uses cunning and disguise to outsmart Scotland Yard in a series of fantastical escapades filled with colorful characters and outrageous schemes."
1878,Fear and Loathing in Las Vegas,7.200000,1998,Adventure:Comedy:Drama,"In a hallucinogenic odyssey through the neon-lit streets of Las Vegas, a disillusioned journalist and his quirky attorney embark on a wild quest to find the American Dream, only to become entangled in their own surreal misadventures."
1879,Guess Who's Coming to Dinner,7.700000,1967,Comedy:Drama:Romance,"When a liberal couple's daughter brings home her Black fiancé for a dinner that challenges societal norms and prejudices, they are forced to confront their own beliefs and expectations in a humorous yet poignant exploration of love and acceptance."
1880,Red Dawn,7.000000,1984,Action:Thriller,"When a group of teenagers in a small American town band together to resist a foreign invasion, they must summon all their courage and resourcefulness to fight for their freedom and defend their homeland in a gripping battle of survival."
1883,Malcolm X,6.900000,1992,Drama:History,"A powerful depiction of the life and transformation of an iconic civil rights leader, exploring his journey from a troubled youth to a charismatic advocate for racial justice and equality in America."
1884,The Ewok Adventure,6.300000,1984,Adventure:Science Fiction,"In a thrilling quest through a mystical forest, a brave young boy and his sister team up with the resourceful Ewoks to rescue their parents from an ominous creature, discovering friendship and courage along the way."
1885,The Karate Kid,6.500000,1984,Action:Adventure:Comedy:Drama:Family,"A bullied teenager discovers the art of karate under the guidance of a wise mentor, leading him to confront his fears and ultimately stand up for himself and his friends in a pivotal martial arts tournament."
1887,Marie Antoinette,6.600000,2006,Drama:History,"Amidst the opulence and chaos of 18th century France, a young queen struggles to navigate the treacherous waters of politics, love, and her own identity, ultimately facing the consequences of her extravagant lifestyle as revolution looms."
1891,Star Wars: Episode V - The Empire Strikes Back,7.700000,1980,Action:Adventure:Science Fiction,"In a galaxy torn apart by conflict, the Rebel Alliance faces a dark turn as the formidable Empire pursues them relentlessly, leading to a daring rescue mission and a shocking revelation that changes the fate of its heroes forever."
1892,Star Wars: Episode VI - Return of the Jedi,7.500000,1983,Action:Adventure:Science Fiction,"In a daring bid to reclaim freedom for the galaxy, a group of rebels joins forces to confront a revived Empire and seek the rescue of a fallen hero, ultimately culminating in an epic showdown against the dark side."
1893,Star Wars: Episode I - The Phantom Menace,6.200000,1999,Action:Adventure:Science Fiction,"In a galaxy threatened by a sinister trade federation, a young Jedi Knight teams up with rogue pilots and a courageous queen to battle dark forces and fulfill a prophecy to restore peace."
1894,Star Wars: Episode II - Attack of the Clones,6.300000,2002,Action:Adventure:Science Fiction,"In a galaxy torn by conflict, a young Jedi struggles with forbidden love while uncovering a dark conspiracy that threatens the fate of the Republic."
1895,Star Wars: Episode III - Revenge of the Sith,6.800000,2005,Action:Adventure:Science Fiction,"As the galaxy teeters on the brink of collapse, a once-noble Jedi is seduced by the dark side, leading to a devastating conflict that will forever alter the fate of the universe."
1900,Traffic,6.400000,2000,Action:Crime:Drama:Thriller,"In a gripping tale of crime and corruption, various interconnected stories unfold, revealing the devastating impact of drug trafficking on individuals and families across different layers of society."
1901,In Good Company,5.600000,2004,Comedy:Drama:Romance,"After a middle-aged advertising executive unexpectedly finds himself demoted to a position under a young, ambitious CEO, he navigates the comedic and romantic challenges of his career and personal life while learning valuable lessons about relationships and self-worth."
1902,Open Your Eyes,7.100000,1997,Drama:Thriller,"A young man awakens to a nightmarish reality where his dreams and memories collide, forcing him to confront the painful truths about his past and the choices he has made."
1903,Vanilla Sky,6.200000,2001,Drama:Mystery:Science Fiction:Thriller:Romance,"After a wealthy man's life spirals into a surreal blend of dreams and reality following a tragic accident, he embarks on a psychological journey to uncover the truth about his existence and the meaning of love."
1904,Memoirs of a Geisha,6.500000,2005,Drama:History:Romance,"In a tumultuous historic Japan, a young girl is sold into a geisha house where she navigates the complexities of love and betrayal while pursuing her dreams amid the shadows of war and tradition."
1907,The Beach,6.400000,2000,Adventure:Drama:Thriller:Romance,"A young traveler discovers a hidden paradise in Thailand, but as he develops relationships with the island's inhabitants, the allure of this utopia quickly unravels into a dark and dangerous reality."
1909,Don Juan DeMarco,6.000000,1995,Comedy:Drama:Romance,"In a whimsical blend of comedy and romance, a young man claiming to be the legendary lover captures the imagination of a psychiatrist, leading them both on a journey of self-discovery and the true meaning of love."
1911,The 13th Warrior,6.400000,1999,Action:Adventure:Fantasy:War,"In a gripping tale of camaraderie and survival, a 10th-century Arab diplomat joins a band of Norse warriors on a perilous quest to confront an ancient evil threatening their world."
1913,The Sea Inside,6.800000,2004,Drama,"A deeply moving exploration of life and the human spirit, a man paralyzed from the neck down fights for his right to end his suffering, navigating the complexities of love, family, and the legal system."
1921,Sweet November,6.500000,2001,Drama:Romance,"In a heartwarming tale of love and self-discovery, a free-spirited woman challenges a tightly wound man to embrace life's fleeting moments during a transformative month-long relationship that teaches them both about love and loss."
1923,Twin Peaks: Fire Walk with Me,6.900000,1992,Drama:Mystery:Suspense,"In a haunting prequel to a small-town tragedy, a young woman unravels the dark mysteries surrounding her life and the secrets of those she loves, leading her down a path of suspense and unsettling revelations."
