personId,name,birthYear,deathYear
20056,Keith Allen,1953,
20070,Jim Carter,1948,
20080,Catherine Frot,1956,
20089,Jena Malone,1984,
20132,Jon Foster,1984,
20158,Diahann Carroll,1935,
20186,Damian Lewis,1971,
20189,Amy Smart,1976,
20190,Efren Ramirez,1973,
20191,Jose Pablo Cantillo,1979,
20211,John Getz,1946,
20212,Dermot Mulroney,1963,
20220,Elden Henson,1977,
20234,Fanny Ardant,1949,
20239,Vincent Pérez,1964,
20243,Roger Ashton-Griffiths,1957,
20258,Thure Lindhardt,1974,
20259,Jana Pallaske,1979,
20275,Sarita Choudhury,1966,
20277,David Suchet,1946,
20286,Toby Kebbell,1982,
20289,Neil Jackson,1976,
20300,Eileen Atkins,1934,
20301,Justin Kirk,1969,
20309,Dwight Yoakam,1956,
20330,Yuriko Ishida,1969,
20354,Amber Tamblyn,1983,
20362,Jill Clayburgh,1944,2010
20373,Arielle Kebbel,1985,
20374,Teresa Palmer,1986,
20379,Christopher Cousins,1960,
20381,Jenna Dewan,1980,
20387,Clea DuVall,1977,
20402,Julian McMahon,1968,
20403,Beau Garrett,1982,
20405,Brian Posehn,1966,
20425,Donald Sumpter,1943,
20442,Roschdy Zem,1965,
20469,Jillian Armenante,1968,
20472,Norah Jones,1979,
20491,Vanessa Ferlito,1980,
20494,Zoë Bell,1978,
20495,Jeff Fahey,1952,
20508,Iain Glen,1961,
20519,Simon Yam,1955,
20556,Bertrand Tavernier,1941,
20563,Alex Veadov,1962,
20577,Amira Casar,1971,
20580,Joe Manganiello,1976,
20582,Michael Papajohn,1964,
20633,Aaron Jackson,1973,
20644,Aasif Mandvi,1966,
20654,Liu Ye,1978,
20699,Anamaria Marinca,1978,
20705,Machiko Ono,1981,
20738,Song Kang-ho,1967,
20746,Justin Chambers,1970,
20747,Joanna Gleason,1950,
20750,Judy Greer,1975,
20752,Alex Rocco,1936,
20753,Fred Willard,1939,
20759,Yancy Butler,1970,
20766,Richard E. Grant,1957,
20767,Samantha Mathis,1970,
20795,Jean-Pierre Marielle,1932,
20799,Philippe Laudenbach,1936,
20804,Adam Alexi-Malle,1964,
20810,Joely Richardson,1965,
20814,Gregory Smith,1983,
20818,Allen Covert,1964,
20819,Peter Dante,1968,
20853,André Wilms,1947,
20879,Kate Burton,1957,
20903,Josh Keaton,1979,
20904,James Hong,1929,
20906,Peter Michael Goetz,1941,
20959,"Louis Gossett, Jr.",1936,
20982,Marton Csokas,1966,
20999,Mark Williams,1959,
21007,Jonah Hill,1983,
21027,Mika Boorem,1987,
21028,Anton Yelchin,1989,
21029,Billy Burke,1966,
21041,Shohreh Aghdashloo,1952,
21042,Ebon Moss-Bachrach,1978,
21043,Dylan Walsh,1963,
21044,Lynn Collins,1977,
21045,Maggie Q,1979,
21047,Jonathan Sadowski,1979,
21049,Yancey Arias,1971,
21063,Pamela Adlon,1966,
21088,Alan Tudyk,1971,
21089,Bruce Greenwood,1956,
21104,Glenne Headly,1955,
21124,Paula Garcés,1974,
21125,Richard Kind,1956,
21127,Bobby Cannavale,1970,
21131,Joe Lo Truglio,1970,
21132,Abraham Benrubi,1969,
21134,John Slattery,1962,
21142,Gregory Itzin,1948,
21163,Gary Cole,1956,
21165,Kim Dickens,1965,
21170,Michel Aumont,1936,
21171,Gérard Jugnot,1951,
21177,Thierry Lhermitte,1952,
21179,John Benjamin Hickey,1963,
21180,Justin Bartha,1978,
21181,Fabio Testi,1941,
21183,Nicolas Winding Refn,1970,
21193,Peter Andersson,1953,
21198,Peter Sohn,1975,
21200,Will Arnett,1970,
21246,Corbin Bernsen,1954,
21259,Michael Dudikoff,1954,
21278,Alan Alda,1936,
21290,Dave Foley,1963,
21292,Alain Goulem,1966,
21298,Ryan Kennedy,1982,
21315,Eric Roberts,1956,
21316,Nestor Carbonell,1967,
21318,Scout Taylor-Compton,1989,
21319,Sheri Moon Zombie,1970,
21320,Danielle Harris,1977,
21343,Ben Chaplin,1970,
21345,Stephen Mangan,1972,
21366,Roma Maffia,1958,
21369,Gloria Reuben,1964,
21402,Adam Wylie,1984,
21403,Thomas Ian Nicholas,1980,
21430,Natassia Malthe,1974,
21485,Blake Clark,1946,
21505,Robert Wisdom,1953,
21523,Ed Lauter,1940,2013
21532,Samuel Ball,1973,
21577,Julie-Anne Roth,1973,
21593,Jason Biggs,1978,
21594,Chris Klein,1979,
21595,Alyson Hannigan,1974,
21596,Shannon Elizabeth,1973,
21618,Victoria Tennant,1950,
21619,Marilu Henner,1952,
21624,Judd Nelson,1959,
21629,Tzi Ma,1962,
21657,Vera Farmiga,1973,
21658,Ryōko Hirosue,1980,
21660,Rafi Gavron,1989,
21662,Ed Westwick,1987,
21680,Dominique Besnehard,1954,
21688,DooNa Bae,1979,
21689,Ko Ah-Sung,1992,
21721,Dean Cain,1966,
21722,John Billingsley,1960,
21731,Michael McKean,1947,
21748,Maximilian Brückner,1979,
21798,Johnny Messner,1970,
21817,Jane March,1973,
21818,Lesley Ann Warren,1946,
21832,Jasmin Gerat,1978,
21859,Maeve Quinlan,1964,
21882,Josh Stamberg,1970,
21908,Aaron Kwok,1965,
21909,Ekin Cheng,1967,
21911,Shu Qi,1976,
21914,Alex Fong Chung-Sun,1963,
21965,Valentina Cervi,1976,
22063,James Frain,1968,
22072,Lala Sloatman,1970,
22122,Meagan Good,1981,
22123,Jordana Brewster,1980,
22125,Jimmi Simpson,1975,
22128,Geoff Stults,1977,
22132,M.C. Gainey,1948,
22214,David Wain,1969,
22215,Michael Showalter,1970,
22224,Michael Ian Black,1971,
22226,Paul Rudd,1969,
22227,Christopher Meloni,1961,
22250,Rance Howard,1928,
22290,Leelee Sobieski,1982,
22306,Kad Merad,1964,
22307,Guilaine Londez,1960,
22383,Franco Nero,1941,
22384,John Amos,1939,
22434,Betsy Russell,1963,
22461,Vincent Gallo,1961,
22462,Joaquim de Almeida,1957,
22612,Lisa Kreuzer,1945,
22809,Keeley Hawes,1976,
22810,Andy Nyman,1966,
22821,David Zayas,1969,
22969,Jane Asher,1946,
22970,Peter Dinklage,1969,
23119,Peter Krause,1965,
23182,Volker Bruch,1980,
23211,Maile Flanagan,1965,
23229,Carice van Houten,1976,
23346,Armand Assante,1949,
23378,Barbara Sukowa,1950,
23383,Leïla Bekhti,1984,
23388,Hippolyte Girardot,1955,
23429,Adam Godley,1964,
23440,Konstantin Khabenskiy,1972,
23459,Sienna Miller,1981,
23495,Jonathan Jackson,1982,
23498,Alexander Ludwig,1992,
23524,Veronica Ferres,1965,
23532,Jason Bateman,1969,
23533,Zach Mills,1995,
23608,Colin Stinton,1947,
23626,Liev Schreiber,1967,
23627,Patricia Kalember,1957,
23658,Jennifer Schwalbach Smith,1971,
23659,Will Ferrell,1967,
23669,Philippe Torreton,1965,
23670,Grégori Derangère,1971,
23671,Émilie Dequenne,1981,
23680,Dee Bradley Baker,1962,
23721,Dieter Laser,1942,
23750,Johannes Silberschneider,1958,
23775,Eliza Bennett,1992,
23776,Matt King,1968,
23789,Sebastian Roché,1964,
23790,Dominic Keating,1962,
23821,Bryan Greenberg,1978,
23880,Steven Seagal,1951,
23882,Amy Madigan,1950,
23958,Jeremy Sisto,1974,
23975,Lee Garlington,1953,
23988,Fumiko Orikasa,1974,
24041,François Damiens,1973,
24044,Zhao Tao,1977,
24045,Joseph Gordon-Levitt,1981,
24047,Courtney B. Vance,1960,
24264,Craig Ferguson,1962,
24265,Bill Bailey,1964,
24288,Alessandro Preziosi,1973,
24291,Annie Parisse,1975,
24292,Jerry Adler,1929,
24305,Julie White,1961,
24343,Peter Mayhew,1944,
24357,Alex Borstein,1971,
24358,Lori Alan,1966,
24362,Kevin Michael Richardson,1964,
24378,Bernard Alane,1948,
24385,Laurent Terzieff,1935,2010
24393,Marie-Christine Barrault,1944,
24421,Jean Rochefort,1930,
24462,Gisèle Casadesus,1914,
24487,Christophe Malavoy,1952,
24651,Nana Mizuki,1980,
24813,David McCallum,1933,
24893,Franck Dubosc,1963,
24896,Stéphane Rousseau,1966,
24967,Alyssa Milano,1972,
24977,Karra Elejalde,1960,
25002,Lee Byung-hun,1970,
25025,María Barranco,1961,
25072,Oscar Isaac,1980,
25089,Tomer Sisley,1974,
25129,Don Johnson,1949,
25130,Ben Barnes,1981,
25134,Shane Rangi,1969,
25136,Ken Stott,1957,
25144,Ty Panitz,1999,
25147,Tony Hale,1970,
25181,Marthe Villalonga,1932,
25246,Andy Lau,1961,
25282,Marthe Keller,1945,
25340,Emmanuelle Bercot,1967,
25342,Aurélien Wiik,1980,
25345,Lou Doillon,1982,
25376,Joel Gretsch,1963,
25382,Megalyn Echikunwoke,1983,
25383,Samantha Ferris,1968,
25401,Josefine Preuß,1986,
25409,Elyas M’Barek,1982,
25414,Jody Thompson,1976,
25438,Ed Speleers,1988,
25441,Steve Speirs,1965,
25503,Mandy Patinkin,1952,
25532,Philip Jackson,1948,
25540,Sandra Oh,1971,
25541,Katherine Heigl,1978,
25544,James Pickens Jr.,1954,
25616,Édgar Ramírez,1977,
25654,Julianna Margulies,1966,
25663,Thomas Sangster,1990,
25691,Max von Thun,1977,
25703,Lake Bell,1979,
25819,Michele Placido,1946,
25836,Sarah Clarke,1972,
25879,Geoff Pierson,1949,
25884,Mary Lynn Rajskub,1971,
25908,Sarah Steele,1988,
25972,Melina Kanakaredes,1967,
26042,Jerry Stiller,1927,
26048,Ben Browder,1962,
26054,Claudia Black,1972,
26066,Joe Flanigan,1967,
26086,Michael Shanks,1970,
26087,Amanda Tapping,1965,
26100,Melvil Poupaud,1973,
26107,Alba Gaïa Kraghede Bellugi,1995,
26209,Matt Lucas,1974,
26258,Kenneth Cranham,1944,
26259,Michael Feast,1946,
26291,Martin Henderson,1974,
26457,Matthew Lillard,1970,
26467,Kyra Sedgwick,1965,
26473,Fisher Stevens,1963,
26482,Merry Clayton,1948,
26485,James Belushi,1954,
26510,Eugene Levy,1946,
26513,Debra Winger,1955,
26657,David Bamber,1954,
26659,Anthony Andrews,1948,
26679,Damien Thomas,1942,
26706,David Rintoul,1948,
26715,Robert Klein,1942,
26718,Dorian Missick,1976,
26723,Katheryn Winnick,1977,
26724,Eric Tsang,1953,
26756,Yasuaki Kurata,1946,
26760,Tsui Hark,1950,
26852,Joshua Leonard,1975,
26860,John Sessions,1953,
26863,Richard Graham,1960,
26970,Matt Barr,1984,
26974,Jessy Schram,1986,
26996,Patricia Heaton,1958,
26998,Suzy Nakamura,1973,
26999,Chris Owen,1980,
27004,Meghan Heffern,1983,
27011,Vanessa Williams,1963,
27102,Wanda Sykes,1964,
27104,Johnny Simmons,1986,
27105,Ed Helms,1974,
27136,Katharine Isabelle,1981,
27163,Ornella Muti,1955,
27272,Ennio Fantastichini,1955,
27319,Christoph Waltz,1956,
27392,Enrico Lo Verso,1964,
27393,Dudley Sutton,1933,
27397,Anton Lesser,1952,
27419,Benjamin Sadler,1971,
27422,Bruce Payne,1958,
27428,Aaron Taylor-Johnson,1990,
27433,Paolo Villaggio,1932,
27448,Rocky Carroll,1963,
27460,Guillermo Toledo,1970,
27461,Natalia Verbeke,1975,
27462,Alberto San Juan,1968,
27530,Don Lake,1956,
27545,Bruce Altman,1955,
27552,David Eigenberg,1964,
27578,Ellen Page,1987,
27590,Chris Spencer,1968,
27631,Nathaniel Parker,1962,
27632,Ben Daniels,1964,
27660,Roger Hammond,1936,
27737,Bill Moseley,1951,
27740,Walton Goggins,1971,
27752,Bruce Spence,1945,
27753,Colin Friels,1952,
27755,Melissa George,1976,
27763,Casper Van Dien,1968,
27770,Dennis Christopher,1955,
27775,Chelan Simmons,1982,
27788,Kumiko Aso,1978,
27798,Marilyn Burns,1949,2014
27804,Gunnar Hansen,1947,
27811,Peter Weller,1947,
27822,David Ryall,1935,
27855,Shannyn Sossamon,1978,
27858,Adam Trese,1969,
27883,Loes Luca,1953,
27972,Josh Hutcherson,1992,
27977,Leos Carax,1960,
27978,Denis Lavant,1961,
27980,Édith Scob,1937,
27993,Jeffrey Combs,1954,
27995,Barbara Crampton,1958,
28042,Rory Culkin,1989,
28109,Alexa Davalos,1982,
28186,Agathe Natanson,1946,
28190,Roger Van Hool,1940,
28238,David Hasselhoff,1952,
28248,Dwight Schultz,1947,
28254,Bernadette Lafont,1938,2013
28255,Fabrice Luchini,1951,
28273,Friederike Kempter,1979,
28412,Rebecca De Mornay,1959,
28419,Terence Bernie Hines,1969,
28437,Michael Degen,1932,
28463,Jean-Pierre Darroussin,1953,
28485,Steve Pemberton,1967,
28532,Maxim Mehmet,1975,
28633,Richard Jenkins,1947,
28638,David Koechner,1962,
28639,Carmen Electra,1972,
28640,Molly Shannon,1964,
28641,Terence Stamp,1938,
28657,Matthew Fox,1966,
28660,Emilie de Ravin,1981,
28743,John Lynch,1961,
28744,Jacqueline McKenzie,1967,
28745,Deborra-Lee Furness,1955,
28778,Shirley Knight,1936,
28781,Christian Clavier,1952,
28782,Monica Bellucci,1964,
28793,Marie Bunel,1964,
28846,Alexander Skarsgård,1976,
28847,Rafe Spall,1983,
28848,Sean Pertwee,1964,
28950,Lisa Eichhorn,1952,
29020,Eric Christian Olsen,1977,
29220,Amanda Bynes,1986,
29221,Brittany Snow,1986,
29222,Zac Efron,1987,
29224,Nikki Blonsky,1988,
29234,Joe Anderson,1982,
29236,Anna Maxwell Martin,1977,
29369,Melanie Griffith,1957,
29382,Carl Lumbly,1951,
29384,Sheila McCarthy,1956,
29406,Joey Ansah,1982,
29408,Ute Lemper,1963,
29445,Ethan Phillips,1955,
29446,Armin Shimerman,1949,
29459,Patrick Bergin,1951,
29460,Jayne Heitmeyer,1960,
29545,Claire Bloom,1931,
29685,Kurt Fuller,1953,
29795,Jack Plotnick,1968,
29839,Yuriy Kutsenko,1967,
29859,Richard Briers,1934,2013
30083,Lindsay Duncan,1950,
30084,Anna Torv,1978,
30315,Richard Armitage,1971,
30316,Shaun Parkes,1973,
30319,Tom Payne,1982,
30352,Ariadna Cabrol,1982,
30430,Indira Varma,1973,
30485,C. C. H. Pounder,1952,
30488,Miguel Sandoval,1951,
30585,Brenda Vaccaro,1939,
30613,Keith Carradine,1949,
30614,Ryan Gosling,1980,
30641,Eddy Mitchell,1942,
30697,Jim Meskimen,1959,
30710,J. J. Feild,1978,
30711,Kenneth Lonergan,1962,
30882,Christine Lakin,1979,
31006,Troy Evans,1948,
31028,Richard Schiff,1955,
31071,Marisa Berenson,1947,
31078,Tatsuya Fujiwara,1982,
31080,Taro Yamamoto,1974,
31132,Columbus Short,1982,
31133,Ne-Yo,1982,
31134,Darrin Henson,1972,
31136,Chris Brown,1989,
31137,Brian J. White,1975,
31162,Daran Norris,1964,
31164,Adewale Akinnuoye-Agbaje,1967,
31168,Kiele Sanchez,1977,
31171,Julie Bowen,1970,
31383,Caroline Dhavernas,1978,
31384,Jordi Mollà,1968,
31387,Yorick van Wageningen,1964,
31444,Maren Kroymann,1949,
31467,William Ragsdale,1961,
31508,Reed Diamond,1967,
31511,Grant Heslov,1963,
31512,Robert John Burke,1960,
31514,Peter Jacobson,1965,
31531,John Di Maggio,1968,
31536,Marc Worden,1976,
31549,Phil LaMarr,1967,
31633,Jaason Simmons,1970,
31643,Udo Schenk,1953,
31647,Garcelle Beauvais,1966,
31649,Brooke Smith,1967,
31711,Troy Garity,1973,
31714,Stacey Travis,1964,
31717,January Jones,1978,
31837,Dane Cook,1972,
31838,Danielle Panabaker,1987,
31841,Matt Schulze,1972,
31903,Henry Winkler,1945,
31921,Sophie Ward,1964,
31923,Oliver Ford Davies,1939,
32029,Bill Sage,1962,
32043,François Perrot,1924,
32092,Michel Robin,1930,
32203,Stephen Moyer,1969,
32205,Brendan Fletcher,1981,
32224,Jason Lewis,1971,
32254,Steffen Wink,1967,
32287,Scott Sowers,1963,
32393,Paul McCrane,1961,
32394,Anne Meara,1929,
32511,Marina Hands,1975,
32556,Ronald Pickup,1940,
32597,Dylan McDermott,1961,
32598,Daniel Franzese,1978,
32600,John Stamos,1963,
32646,Monica Calhoun,1971,
32657,Julien Boisselier,1970,
32747,Stephen Lang,1952,
32798,Elisabeth Moss,1982,
32799,Angela Bettis,1973,
32822,Dominic Raacke,1958,
32863,Günther Kaufmann,1947,2012
32895,Kevin James,1965,
32905,Rachel Dratch,1966,
32907,Nick Swardson,1976,
32931,Gregor Bloéb,1968,
32987,Sam Riley,1980,
32990,Sophie Thompson,1962,
33045,J. Michael Straczynski,1954,
33134,Tomokazu Miura,1952,
33161,François Cluzet,1955,
33184,Rohan Nichol,1976,
33190,Pernilla August,1958,
33192,Joel Edgerton,1974,
33235,Logan Lerman,1992,
33259,Jennifer Love Hewitt,1979,
33262,Stuart Greer,1959,
33285,Brandy Norwood,1979,
33286,Matthew Settle,1969,
33294,K.C. Clyde,1980,
33296,Torrey DeVitto,1984,
33297,Ben Easter,1979,
33310,Tandi Wright,1970,
33321,Sam J. Jones,1954,
33336,Gina Holden,1975,
33348,Adrian Holmes,1974,
33352,Cory Monteith,1982,2013
33355,Steve Bacic,1965,
33394,Maria Doyle Kennedy,1964,
33399,Bronagh Gallagher,1972,
33432,Arija Bareikis,1966,
33448,Judy Parfitt,1935,
33490,Phill Lewis,1968,
33500,Takayo Fischer,1932,
33510,Antonio Wannek,1979,
33515,Kazunari Ninomiya,1983,
33517,Ryō Kase,1974,
33527,Adam Beach,1972,
33528,Joseph Cross,1986,
33532,Stark Sands,1978,
33533,David Rasche,1944,
33653,Sherry Stringfield,1967,
33654,Breckin Meyer,1974,
33676,Kathleen Robertson,1973,
33709,Uschi Glas,1944,
33836,Sean O'Bryan,1963,
33934,Derek Richardson,1976,
34021,Raúl Arévalo,1979,
34039,Ellen Schwiers,1930,
34195,Jayma Mays,1979,
34199,Thomas Dekker,1987,
34202,Matt Lanter,1983,
34257,Anthony Stewart Head,1954,
34259,Jean-Yves Berteloot,1958,
34395,Kevin Chamberlin,1963,
34398,Bill Fagerbakke,1957,
34408,Stana Katic,1978,
34486,Ashley Johnson,1983,
34488,Diana Maria Riva,1969,
34489,Eric Balfour,1977,
34490,Sarah Paulson,1974,
34502,Kellan Lutz,1985,
34521,Maurice LaMarche,1958,
34544,Joshua Harto,1979,
34551,Reece Shearsmith,1969,
34612,Anna Chlumsky,1980,
34715,James Nesbitt,1965,
34737,Pat Fraley,1949,
34847,Emma Roberts,1991,
34900,Paul Whitehouse,1958,
34901,Joanna Lumley,1946,
34934,Bruce Timm,1961,
34947,Kevin Conroy,1955,
34982,Jeff Bennett,1962,
34983,Tress MacNeille,1951,
34985,Cree Summer,1969,
35013,David Oyelowo,1976,
35028,Zoe Kazan,1983,
35029,David Harbour,1974,
35035,Townsend Coleman,1954,
35070,Akshay Kumar,1967,
35077,Didier Flamand,1947,
35082,Gabrielle Lazure,1957,
35091,Scott Grimes,1971,
35111,Bumper Robinson,1974,
35137,Josiane Balasko,1950,
35159,Laraine Newman,1952,
35198,Rachel Roberts,1978,
35210,Roland Giraud,1942,
35219,Corey Burton,1955,
35317,Kate Mulgrew,1955,
35324,Anne Alvaro,1951,
35382,Matthias Brandt,1961,
35425,Roeland Wiesnekker,1967,
35476,Brittany Daniel,1976,
35515,June Squibb,1935,
35527,Jean-François Balmer,1946,
35548,Simon Rex,1974,
35552,Majandra Delfino,1981,
35642,Ken'ichi Endô,1961,
35701,Dave Sheridan,1969,
35705,Regina Hall,1970,
35742,Shahrukh Khan,1965,
35756,Rajpal Yadav,1970,
35778,Divya Dutta,1977,
35779,Boman Irani,1959,
35780,Amitabh Bachchan,1942,
35782,Manoj Bajpai,1969,
35791,Rishi Kapoor,1952,
35792,Jimmy Shergill,1971,
35793,Abhishek Bachchan,1976,
35794,Shenaz Treasurywala,1981,
35806,Shaquille O'Neal,1972,
35810,Juhi Chawla,1967,
35824,Alice Cooper,1948,
35862,Douglas Henshall,1965,
35896,Richard Berry,1950,
35899,Jean Benguigui,1944,
35911,Patrick Bouchitey,1946,
36010,Axel Milberg,1956,
36014,Johann von Bülow,1972,
36055,Costas Mandylor,1962,
36091,Christian Stolte,1962,
36189,Paul Schulze,1962,
36217,Mira Furlan,1955,
36218,Andrew Divoff,1955,
36221,Sam Anderson,1945,
36315,Monique Chaumette,1927,
36322,Valentina Lodovini,1978,
36422,Luke Wilson,1971,
36424,LL Cool J,1968,
36592,Saoirse Ronan,1994,
36594,Juno Temple,1989,
36602,Peter Berg,1964,
36631,Randall Batinkoff,1968,
36637,Brandon Smith,1952,
36662,Carey Mulligan,1985,
36669,Rupert Friend,1981,
36672,Tamzin Merchant,1987,
36709,Götz Schubert,1963,
36745,Mavie Hörbiger,1979,
36801,Adam Scott,1973,
36802,Elaine Stritch,1925,2014
36803,Stephen Dunham,1964,2012
36821,Nicholas Guest,1951,
36856,Claus Wilcke,1939,
36863,Oliver Wnuk,1976,
36926,Frances Sternhagen,1930,
36967,Walter Lassally,1926,
37014,Lauren German,1978,
37027,Lew Temple,1967,
37029,Peter Kent,1957,
37046,Dania Ramirez,1979,
37058,Anne-Marie Duff,1970,
37059,Nick D'Agosto,1980,
37089,Cameron Monaghan,1993,
37093,Langley Kirkwood,1973,
37153,Zoë Kravitz,1988,
37154,John Magaro,1983,
37156,James Biberi,1965,
37157,Lenny Venito,1969,
37158,Carmen Ejogo,1974,
37168,Hans Matheson,1975,
37203,Jason Beghe,1960,
37204,David Warshofsky,1961,
37233,Kareena Kapoor,1980,
37246,Axel Stein,1982,
37252,Yvonne Zima,1989,
37260,Abbie Cornish,1982,
37411,Sunnyi Melles,1958,
37625,Andrew Garfield,1983,
37627,Dany Boon,1966,
37628,Julie Gayet,1972,
37632,Eddie Redmayne,1982,
37696,Colin Lawrence,1970,
37698,Mackenzie Gray,1957,
37758,Eric Cantona,1966,
37759,Kathy Burke,1964,
37769,Tanit Phoenix,1980,
37917,Kristen Stewart,1990,
37924,Naike Rivelli,1974,
37935,Steven Tyler,1948,
37936,Christina Milian,1981,
37947,Lawrence Gilliard Jr.,1971,
37982,Agata Buzek,1976,
38024,Cynthia Nixon,1966,
38025,Kristin Davis,1965,
38026,Chris Noth,1954,
38085,Michael O'Keefe,1955,
38131,Sergey Bondarchuk,1920,1994
38160,Patti D'Arbanville,1951,
38225,Cher,1946,
38280,Tang Wei,1979,
38333,Ana Ortiz,1971,
38334,Jennifer Coolidge,1961,
38371,Anna Thalbach,1973,
38405,John Corbett,1961,
38425,Amber Valletta,1974,
38459,Karl Markovics,1963,
38486,Michael Brandner,1951,
38526,Rémy Girard,1950,
38529,Yves Jacques,1956,
38559,Christopher Lambert,1957,
38561,Kelly Brook,1979,
38571,John Beasley,1943,
38572,Gavin Grazer,1961,
38582,David Krumholtz,1978,
38622,Torsten Michaelis,1961,
38664,Sullivan Stapleton,1977,
38665,Max Cullen,1940,
38666,Tania Raymonde,1988,
38670,Camilla Belle,1986,
38673,Channing Tatum,1980,
38674,Aisha Tyler,1970,
38703,Kay Panabaker,1990,
38773,Max Riemelt,1984,
38832,Thomas Gottschalk,1950,
38863,Alice Taglioni,1976,
38865,Salim Kechiouche,1979,
38888,Seth Gabel,1981,
38940,Evan Rachel Wood,1987,
38941,Jim Sturgess,1978,
38945,Spencer Liff,1985,
38951,Reg E. Cathey,1958,
39012,Peter Bogdanovich,1939,
39043,Gerlinde Locker,1938,
39121,Moby,1965,
39125,Will Sasso,1975,
39171,Andrea Bogart,1977,
39186,Karl Johnson,1948,
39187,Olivia Colman,1974,
39189,Stephen Merchant,1974,
39213,Keir O'Donnell,1978,
39388,Amy Ryan,1969,
39389,Titus Welliver,1961,
39390,Michael K. Williams,1966,
39391,Edi Gathegi,1979,
39459,Hayley Atwell,1982,
39481,Jordana Spiro,1977,
39518,Brooklynn Proulx,1999,
39520,Garret Dillahunt,1964,
39654,Sylvia Earle,1935,
39658,Sally Hawkins,1976,
39659,Burn Gorman,1974,
39660,Tamer Hassan,1968,
39847,Halina Reijn,1975,
39884,Jacques Frantz,1947,
39959,Vlad Ivanov,1969,
39960,Alexandru Potocean,1984,
39995,Michael Cera,1988,
40009,Matt Frewer,1958,
40036,Taraji P. Henson,1970,
40039,Josh Stewart,1977,
40173,Robert Morse,1931,
40175,Polly Bergen,1930,
40264,Marine Delterme,1970,
40275,Tim Guinee,1962,
40276,Gary Dourdan,1966,
40279,Jenna Elfman,1971,
40325,Megumi Hayashibara,1967,
40327,Tōru Furuya,1953,
40328,Kôichi Yamadera,1961,
40377,Roger Guenveur Smith,1959,
40389,Bernadette Peters,1948,
40462,Kristen Bell,1980,
40477,Chris O'Dowd,1979,
40481,Luis Guzmán,1956,
40525,Maria Hofstätter,1964,
40541,Andrea Di Stefano,1972,
40543,John Ortiz,1968,
40638,Guy Henry,1960,
40863,Joe Swanberg,1981,
40942,Barbara Windsor,1937,
40978,Larisa Oleynik,1981,
41029,Bernard Campan,1958,
41035,Édouard Baer,1966,
41039,Judd Apatow,1967,
41042,Danny Dyer,1977,
41043,Tim McInnerny,1956,
41087,Leslie Mann,1972,
41088,Jason Segel,1980,
41089,Martin Starr,1982,
41091,Kristen Wiig,1973,
41217,Tom Bosley,1927,2010
41227,Anne Lockhart,1953,
41229,Meg Foster,1948,
41234,Judy Geeson,1948,
41247,Len Cariou,1939,
41249,Tess Harper,1950,
41292,Keri Russell,1976,
41295,Leon G. Thomas III,1993,
41297,Alex O'Loughlin,1976,
41308,Bobby Coleman,1997,
41345,Ashley Eckstein,1981,
41379,Omid Djalili,1965,
41406,Stuart Margolin,1940,
41419,Hugh Laurie,1959,
41421,Jennifer Morrison,1979,
41436,Andrew Airlie,1961,
41464,Scott Mechlowicz,1981,
41505,Faith Prince,1957,
41526,Patrick Timsit,1959,
41528,Franck de la Personne,1963,
41529,Romina Mondello,1974,
41556,Omari Hardwick,1974,
41561,Kenneth Choi,1971,
41565,Nate Torrence,1977,
41662,Lindsay Sloane,1977,
41686,Neil Patrick Harris,1973,
41690,Blake Lindsley,1973,
41694,Roger Ebert,1942,2013
41737,Tony Plana,1952,
41743,Maggie Castle,1983,
41746,Serge Houde,1953,
41782,Manu Bennett,1969,
41798,George Lopez,1961,
41820,Michelle Forbes,1965,
41877,Muriel Robin,1955,
41878,Pascal Légitimus,1959,
41883,Max Thieriot,1988,
41901,Roselyn Sánchez,1973,
41965,Sylvester Groth,1958,
41990,Cheyne Collins,1966,
42069,Zoltán Mucsi,1957,
42094,Mia Lyhne,1971,
42133,Nina Siemaszko,1970,
42157,Ed Begley Jr.,1949,
42158,Angela Lindvall,1979,
42160,Ariel Winter,1998,
42175,Richard Stanley,1966,
42194,Caitlin Dulany,1967,
42262,Glen Ballard,1953,
42276,Rupert Penry-Jones,1970,
42317,Scott Lawrence,1963,
42376,Zahn McClarnon,1966,
42377,Alexondra Lee,1975,
42393,Bille Brown,1952,2013
42694,Tamara Tunie,1959,
42706,Nicholas Lea,1962,
42710,Keegan Connor Tracy,1971,
42743,Mari Morrow,1974,
42802,Salman Khan,1965,
42803,Ajay Devgan,1969,
42935,Renée Estevez,1967,
42993,Martin Donovan,1957,
43019,Patrick Baladi,1971,
43120,Andy Dick,1965,
43125,Rob Paulsen,1956,
43135,Fiona Glascott,1982,
43202,Antje Traue,1981,
43231,Paul Blackthorne,1969,
43243,Raoul Bhaneja,1974,
43257,Krista Bridges,1968,
43263,Conrad Coates,1970,
43265,Corey Sevier,1984,
43286,Laura Vandervoort,1984,
43292,Steve Byers,1976,
43311,Yannick Bisson,1969,
43364,Dakin Matthews,1940,
43372,Stacy Edwards,1965,
43431,Barclay Hope,1958,
43443,Kristina Anapau,1979,
43454,Christian Kahrmann,1972,
43455,Thomas Darchinger,1963,
43464,John Patrick Amedori,1987,
43547,Nonso Anozie,1979,
43553,Jerzy Skolimowski,1938,
43643,Frank Lammers,1972,
43661,Takeshi Kaneshiro,1973,
